item_id,receipt_id,price,timestamp
1316,364,13.61,2023-01-02 13:51:00
1317,365,4.64,2023-01-03 13:32:00
1318,365,16.66,2023-01-03 13:26:00
1319,365,12.92,2023-01-03 13:32:00
1320,365,7.59,2023-01-03 13:22:00
1321,366,20.67,2023-01-03 12:29:00
1322,366,2.94,2023-01-03 12:29:00
1323,366,0.9,2023-01-03 12:24:00
1324,366,6.71,2023-01-03 12:23:00
1325,366,22.3,2023-01-03 12:34:00
1326,366,5.28,2023-01-03 12:37:00
1327,366,5.65,2023-01-03 12:32:00
1328,367,21.25,2023-01-02 12:21:00
1329,367,4.22,2023-01-02 12:20:00
1330,367,15.06,2023-01-02 12:11:00
1331,367,19.26,2023-01-02 12:11:00
1332,368,16.48,2023-01-01 17:54:00
1333,368,1.97,2023-01-01 17:52:00
1334,368,15.35,2023-01-01 17:43:00
1335,368,17.68,2023-01-01 17:50:00
1336,368,18.49,2023-01-01 17:41:00
1337,368,4.99,2023-01-01 17:48:00
1338,369,1.18,2023-01-01 11:58:00
1339,369,19.55,2023-01-01 11:49:00
1340,369,13.93,2023-01-01 11:54:00
1341,370,2.7,2023-01-01 11:46:00
1342,370,3.62,2023-01-01 11:46:00
1343,370,22.97,2023-01-01 11:56:00
1344,370,4.19,2023-01-01 11:50:00
1345,370,18.01,2023-01-01 11:48:00
1346,370,18.31,2023-01-01 11:59:00
1347,370,17.6,2023-01-01 11:48:00
1348,371,16.03,2023-01-01 13:33:00
1349,371,11.34,2023-01-01 13:33:00
1350,371,18.36,2023-01-01 13:20:00
1351,371,16.79,2023-01-01 13:33:00
1352,371,3.62,2023-01-01 13:33:00
1353,371,3.8,2023-01-01 13:31:00
1354,371,23.14,2023-01-01 13:25:00
1355,372,8.41,2023-01-01 14:41:00
1356,372,6.73,2023-01-01 14:35:00
1357,372,2.76,2023-01-01 14:37:00
1358,372,22.41,2023-01-01 14:33:00
1359,372,14.36,2023-01-01 14:38:00
1360,372,14.05,2023-01-01 14:44:00
1361,373,20.83,2023-01-03 17:15:00
1362,373,11.38,2023-01-03 17:22:00
1363,373,2.65,2023-01-03 17:12:00
1364,373,22.34,2023-01-03 17:12:00
1365,373,20.41,2023-01-03 17:19:00
1366,374,20.2,2023-01-01 13:10:00
1367,374,12.75,2023-01-01 13:13:00
1368,374,2.77,2023-01-01 13:18:00
1369,374,5.07,2023-01-01 13:19:00
1370,374,19.3,2023-01-01 13:19:00
1371,374,11.35,2023-01-01 13:12:00
1372,374,20.01,2023-01-01 13:18:00
1373,374,5.31,2023-01-01 13:11:00
1374,375,24.4,2023-01-03 17:52:00
1375,375,13.84,2023-01-03 17:51:00
1376,375,1.68,2023-01-03 17:47:00
1377,375,20.59,2023-01-03 17:43:00
1378,375,13.32,2023-01-03 17:40:00
1379,376,5.15,2023-01-03 16:12:00
1380,376,19.38,2023-01-03 16:14:00
1381,376,9.29,2023-01-03 16:07:00
1382,376,13.48,2023-01-03 16:07:00
1383,376,8.24,2023-01-03 16:11:00
1384,376,24.39,2023-01-03 16:15:00
1385,376,17.7,2023-01-03 16:11:00
1386,376,24.18,2023-01-03 16:06:00
1387,377,9.76,2023-01-03 17:01:00
1388,377,11.93,2023-01-03 16:56:00
1389,377,12.9,2023-01-03 17:09:00
1390,377,2.0,2023-01-03 17:07:00
1391,377,24.94,2023-01-03 17:09:00
1392,377,9.19,2023-01-03 17:08:00
1393,378,11.33,2023-01-03 16:55:00
1394,378,10.23,2023-01-03 16:58:00
1395,378,10.67,2023-01-03 16:58:00
1396,379,10.1,2023-01-01 10:44:00
1397,379,1.43,2023-01-01 10:46:00
1398,379,5.62,2023-01-01 10:52:00
1399,379,5.77,2023-01-01 10:49:00
1400,379,15.08,2023-01-01 10:51:00
1401,379,2.92,2023-01-01 10:50:00
1402,380,4.72,2023-01-02 10:29:00
1403,380,4.02,2023-01-02 10:31:00
1404,380,21.81,2023-01-02 10:31:00
1405,380,15.09,2023-01-02 10:17:00
1406,381,20.8,2023-01-02 13:12:00
1407,381,8.02,2023-01-02 13:25:00
1408,381,23.55,2023-01-02 13:11:00
1409,381,8.42,2023-01-02 13:20:00
1410,381,24.29,2023-01-02 13:23:00
1411,382,20.34,2023-01-02 10:14:00
1412,382,15.64,2023-01-02 10:15:00
1413,382,24.57,2023-01-02 10:13:00
1414,382,0.82,2023-01-02 10:21:00
1415,382,7.37,2023-01-02 10:22:00
1416,382,9.11,2023-01-02 10:10:00
1417,383,20.97,2023-01-01 11:46:00
1418,383,20.6,2023-01-01 11:35:00
1419,383,5.39,2023-01-01 11:35:00
1420,383,9.15,2023-01-01 11:44:00
1421,383,2.17,2023-01-01 11:33:00
1422,384,20.58,2023-01-01 11:48:00
1423,384,15.31,2023-01-01 11:53:00
1424,384,7.44,2023-01-01 11:54:00
1425,384,6.06,2023-01-01 11:50:00
1426,384,9.66,2023-01-01 11:50:00
1427,384,11.32,2023-01-01 11:58:00
1428,384,4.0,2023-01-01 11:53:00
1429,384,5.46,2023-01-01 11:58:00
1430,384,15.15,2023-01-01 11:55:00
1431,385,2.24,2023-01-03 14:08:00
1432,385,13.25,2023-01-03 14:04:00
1433,385,22.01,2023-01-03 14:13:00
1434,385,6.82,2023-01-03 14:06:00
1435,385,1.69,2023-01-03 14:16:00
1436,386,3.61,2023-01-02 13:33:00
1437,386,19.04,2023-01-02 13:37:00
1438,386,6.52,2023-01-02 13:32:00
1439,386,1.95,2023-01-02 13:29:00
1440,386,17.27,2023-01-02 13:34:00
1441,386,1.65,2023-01-02 13:37:00
1442,386,9.86,2023-01-02 13:37:00
1443,386,7.5,2023-01-02 13:34:00
1444,387,8.61,2023-01-01 14:04:00
1445,388,23.94,2023-01-01 11:54:00
1446,388,13.97,2023-01-01 11:54:00
1447,388,8.23,2023-01-01 12:00:00
1448,389,17.1,2023-01-02 16:23:00
1449,389,3.25,2023-01-02 16:31:00
1450,390,8.46,2023-01-03 12:43:00
1451,390,21.92,2023-01-03 12:39:00
1452,390,18.39,2023-01-03 12:41:00
1453,391,13.29,2023-01-03 10:21:00
1454,391,21.73,2023-01-03 10:18:00
1455,391,23.95,2023-01-03 10:20:00
1456,391,3.93,2023-01-03 10:20:00
1457,391,11.76,2023-01-03 10:23:00
1458,391,10.37,2023-01-03 10:24:00
1459,392,22.05,2023-01-03 16:28:00
1460,392,3.63,2023-01-03 16:29:00
1461,392,5.6,2023-01-03 16:27:00
1462,392,7.92,2023-01-03 16:27:00
1463,392,12.35,2023-01-03 16:27:00
1464,393,5.65,2023-01-03 14:45:00
1465,393,20.77,2023-01-03 14:45:00
1466,393,9.19,2023-01-03 14:44:00
1467,393,1.56,2023-01-03 14:53:00
1468,393,6.9,2023-01-03 14:51:00
1469,394,6.9,2023-01-01 16:23:00
1470,394,1.99,2023-01-01 16:30:00
1471,394,13.09,2023-01-01 16:27:00
1472,394,8.32,2023-01-01 16:27:00
1473,395,3.65,2023-01-02 11:43:00
1474,395,12.06,2023-01-02 11:46:00
1475,395,1.26,2023-01-02 11:39:00
1476,396,14.91,2023-01-01 13:43:00
1477,396,15.86,2023-01-01 13:48:00
1478,396,11.03,2023-01-01 13:47:00
1479,396,22.87,2023-01-01 13:42:00
1480,397,14.91,2023-01-01 14:53:00
1481,397,2.15,2023-01-01 14:52:00
1482,397,2.5,2023-01-01 14:50:00
1483,397,18.22,2023-01-01 14:53:00
1484,398,8.07,2023-01-03 17:17:00
1485,398,23.35,2023-01-03 17:22:00
1486,398,4.27,2023-01-03 17:11:00
1487,398,17.82,2023-01-03 17:12:00
1488,398,14.33,2023-01-03 17:09:00
1489,399,1.71,2023-01-01 17:15:00
1490,399,1.9,2023-01-01 17:15:00
1491,399,6.78,2023-01-01 17:04:00
1492,399,22.63,2023-01-01 17:11:00
1493,400,20.19,2023-01-03 16:43:00
1494,400,23.4,2023-01-03 16:52:00
1495,400,9.66,2023-01-03 16:43:00
1496,400,19.26,2023-01-03 16:47:00
1497,400,4.22,2023-01-03 16:42:00
1498,400,10.14,2023-01-03 16:39:00
1499,400,4.97,2023-01-03 16:47:00
1500,401,6.19,2023-01-02 13:14:00
1501,401,0.67,2023-01-02 13:17:00
1502,401,5.37,2023-01-02 13:11:00
1503,401,20.72,2023-01-02 13:18:00
1504,401,18.91,2023-01-02 13:10:00
1505,402,12.41,2023-01-01 10:22:00
1506,402,20.4,2023-01-01 10:16:00
1507,402,8.27,2023-01-01 10:18:00
1508,402,12.4,2023-01-01 10:15:00
1509,403,6.17,2023-01-01 15:37:00
1510,403,3.44,2023-01-01 15:24:00
1511,403,2.06,2023-01-01 15:33:00
1512,403,21.6,2023-01-01 15:36:00
1513,403,11.41,2023-01-01 15:27:00
1514,403,17.22,2023-01-01 15:29:00
1515,403,18.92,2023-01-01 15:30:00
1516,403,21.85,2023-01-01 15:28:00
1517,404,12.15,2023-01-03 12:05:00
1518,404,2.66,2023-01-03 12:06:00
1519,404,4.62,2023-01-03 12:10:00
1520,404,17.08,2023-01-03 12:00:00
1521,404,5.14,2023-01-03 12:03:00
1522,404,14.66,2023-01-03 12:10:00
1523,404,15.31,2023-01-03 12:02:00
1524,405,8.0,2023-01-03 11:50:00
1525,405,1.66,2023-01-03 11:54:00
1526,405,9.07,2023-01-03 11:50:00
1527,405,15.97,2023-01-03 11:56:00
1528,405,17.53,2023-01-03 12:02:00
1529,405,23.58,2023-01-03 11:57:00
1530,405,3.74,2023-01-03 11:56:00
1531,405,10.13,2023-01-03 12:02:00
1532,405,22.83,2023-01-03 12:01:00
1533,406,2.05,2023-01-01 10:47:00
1534,406,6.62,2023-01-01 10:37:00
1535,406,11.56,2023-01-01 10:45:00
1536,406,15.09,2023-01-01 10:49:00
1537,406,11.97,2023-01-01 10:49:00
1538,406,19.73,2023-01-01 10:39:00
1539,406,22.43,2023-01-01 10:38:00
1540,407,21.22,2023-01-02 10:42:00
1541,407,23.06,2023-01-02 10:40:00
1542,407,1.84,2023-01-02 10:45:00
1543,407,12.23,2023-01-02 10:47:00
1544,407,5.88,2023-01-02 10:46:00
1545,407,14.07,2023-01-02 10:43:00
1546,408,6.18,2023-01-02 16:00:00
1547,408,3.42,2023-01-02 16:03:00
1548,408,6.43,2023-01-02 16:10:00
1549,408,9.68,2023-01-02 16:00:00
1550,409,6.2,2023-01-02 15:16:00
1551,409,5.15,2023-01-02 15:22:00
1552,410,19.56,2023-01-02 12:38:00
1553,410,1.42,2023-01-02 12:35:00
1554,410,12.34,2023-01-02 12:38:00
1555,410,14.28,2023-01-02 12:34:00
1556,410,6.59,2023-01-02 12:29:00
1557,410,22.22,2023-01-02 12:29:00
1558,410,21.51,2023-01-02 12:39:00
1559,411,20.77,2023-01-02 17:24:00
1560,411,24.8,2023-01-02 17:24:00
1561,411,6.41,2023-01-02 17:26:00
1562,411,13.67,2023-01-02 17:25:00
1563,411,5.08,2023-01-02 17:33:00
1564,412,22.68,2023-01-01 15:22:00
1565,412,18.57,2023-01-01 15:19:00
1566,413,8.21,2023-01-03 11:22:00
1567,413,4.53,2023-01-03 11:29:00
1568,414,20.62,2023-01-02 14:12:00
1569,414,3.41,2023-01-02 14:00:00
1570,414,23.91,2023-01-02 14:10:00
1571,414,18.58,2023-01-02 14:11:00
1572,415,0.85,2023-01-02 17:52:00
1573,415,22.26,2023-01-02 17:53:00
1574,415,15.35,2023-01-02 17:53:00
1575,416,5.26,2023-01-03 11:09:00
1576,416,12.83,2023-01-03 11:14:00
1577,416,16.54,2023-01-03 11:17:00
1578,416,16.32,2023-01-03 11:14:00
1579,417,23.91,2023-01-03 11:23:00
1580,417,24.26,2023-01-03 11:12:00
1581,417,1.56,2023-01-03 11:24:00
1582,417,21.4,2023-01-03 11:22:00
1583,418,19.32,2023-01-02 14:27:00
1584,418,5.2,2023-01-02 14:26:00
1585,418,11.53,2023-01-02 14:33:00
1586,418,22.98,2023-01-02 14:27:00
1587,418,20.74,2023-01-02 14:39:00
1588,419,4.14,2023-01-02 16:10:00
1589,419,17.38,2023-01-02 16:13:00
1590,419,9.86,2023-01-02 16:09:00
1591,420,4.91,2023-01-03 12:00:00
1592,420,13.17,2023-01-03 12:09:00
1593,420,8.9,2023-01-03 12:03:00
1594,420,10.6,2023-01-03 12:11:00
1595,420,14.61,2023-01-03 12:07:00
1596,420,1.87,2023-01-03 12:01:00
1597,420,9.33,2023-01-03 12:01:00
1598,420,9.98,2023-01-03 12:09:00
1599,420,13.86,2023-01-03 12:10:00
1600,421,8.04,2023-01-01 13:23:00
1601,421,3.23,2023-01-01 13:24:00
1602,421,24.16,2023-01-01 13:30:00
1603,422,4.57,2023-01-01 11:45:00
1604,422,15.18,2023-01-01 11:41:00
1605,422,9.62,2023-01-01 11:41:00
1606,422,3.32,2023-01-01 11:44:00
1607,423,21.88,2023-01-03 13:45:00
1608,423,23.02,2023-01-03 13:44:00
1609,423,17.44,2023-01-03 13:49:00
1610,423,24.06,2023-01-03 13:37:00
1611,423,20.82,2023-01-03 13:38:00
1612,424,8.81,2023-01-01 15:09:00
1613,424,20.22,2023-01-01 15:18:00
1614,424,18.75,2023-01-01 15:06:00
1615,424,1.76,2023-01-01 15:15:00
1616,424,2.03,2023-01-01 15:15:00
1617,424,14.79,2023-01-01 15:12:00
1618,424,9.25,2023-01-01 15:09:00
1619,424,5.07,2023-01-01 15:14:00
1620,425,13.52,2023-01-03 13:00:00
1621,425,23.95,2023-01-03 13:04:00
1622,425,20.24,2023-01-03 12:51:00
1623,425,22.5,2023-01-03 13:02:00
1624,426,6.44,2023-01-02 10:28:00
1625,426,10.0,2023-01-02 10:33:00
1626,426,18.59,2023-01-02 10:25:00
1627,426,18.34,2023-01-02 10:24:00
1628,426,12.56,2023-01-02 10:29:00
1629,426,19.36,2023-01-02 10:25:00
1630,427,20.49,2023-01-02 14:04:00
1631,427,8.48,2023-01-02 13:58:00
1632,427,12.1,2023-01-02 13:53:00
1633,427,8.83,2023-01-02 14:01:00
1634,427,21.36,2023-01-02 13:55:00
1635,428,3.94,2023-01-01 10:19:00
1636,428,5.69,2023-01-01 10:18:00
1637,428,18.83,2023-01-01 10:22:00
1638,428,14.21,2023-01-01 10:21:00
1639,428,23.25,2023-01-01 10:26:00
1640,429,19.9,2023-01-02 10:30:00
1641,429,13.55,2023-01-02 10:27:00
1642,429,1.9,2023-01-02 10:25:00
1643,429,4.57,2023-01-02 10:25:00
1644,429,17.94,2023-01-02 10:24:00
1645,429,24.26,2023-01-02 10:20:00
1646,430,15.77,2023-01-01 12:24:00
1647,430,6.6,2023-01-01 12:11:00
1648,430,13.45,2023-01-01 12:20:00
1649,431,11.22,2023-01-01 15:51:00
1650,431,20.23,2023-01-01 15:58:00
1651,431,9.0,2023-01-01 15:53:00
1652,431,22.39,2023-01-01 15:53:00
1653,431,12.81,2023-01-01 15:47:00
1654,432,18.65,2023-01-02 10:57:00
1655,432,8.45,2023-01-02 10:57:00
1656,432,24.33,2023-01-02 10:57:00
1657,432,4.9,2023-01-02 10:58:00
1658,432,6.3,2023-01-02 10:57:00
1659,433,2.02,2023-01-01 13:50:00
1660,433,11.92,2023-01-01 13:47:00
1661,433,1.39,2023-01-01 13:44:00
1662,433,10.91,2023-01-01 13:47:00
1663,433,3.39,2023-01-01 13:47:00
1664,433,11.23,2023-01-01 13:45:00
1665,434,16.52,2023-01-03 12:06:00
1666,434,8.23,2023-01-03 12:05:00
1667,434,22.18,2023-01-03 11:57:00
1668,435,5.44,2023-01-01 15:28:00
1669,435,7.41,2023-01-01 15:18:00
1670,435,2.84,2023-01-01 15:19:00
1671,435,1.88,2023-01-01 15:25:00
1672,435,4.71,2023-01-01 15:22:00
1673,435,4.53,2023-01-01 15:23:00
1674,435,6.62,2023-01-01 15:30:00
1675,435,5.9,2023-01-01 15:25:00
1676,436,15.28,2023-01-02 14:37:00
1677,436,0.76,2023-01-02 14:42:00
1678,436,23.35,2023-01-02 14:43:00
1679,437,22.53,2023-01-01 14:22:00
1680,437,7.15,2023-01-01 14:23:00
1681,437,8.09,2023-01-01 14:19:00
1682,437,12.17,2023-01-01 14:16:00
1683,438,24.89,2023-01-02 14:40:00
1684,438,11.98,2023-01-02 14:48:00
1685,438,11.35,2023-01-02 14:42:00
1686,438,5.62,2023-01-02 14:42:00
1687,438,23.83,2023-01-02 14:49:00
1688,438,19.34,2023-01-02 14:39:00
1689,439,1.42,2023-01-02 14:55:00
1690,439,13.69,2023-01-02 14:52:00
1691,439,16.05,2023-01-02 14:58:00
1692,440,15.87,2023-01-01 16:59:00
1693,440,23.27,2023-01-01 17:04:00
1694,440,1.3,2023-01-01 17:09:00
1695,440,18.59,2023-01-01 16:59:00
1696,440,10.28,2023-01-01 17:00:00
1697,440,7.43,2023-01-01 17:06:00
1698,440,23.89,2023-01-01 17:09:00
1699,440,16.25,2023-01-01 17:02:00
1700,441,19.03,2023-01-01 16:36:00
1701,441,12.49,2023-01-01 16:47:00
1702,441,11.39,2023-01-01 16:47:00
1703,441,7.65,2023-01-01 16:44:00
1704,441,6.14,2023-01-01 16:34:00
1705,441,12.12,2023-01-01 16:39:00
1706,441,16.76,2023-01-01 16:33:00
1707,442,19.99,2023-01-01 15:40:00
1708,442,17.68,2023-01-01 15:45:00
1709,442,14.84,2023-01-01 15:43:00
1710,442,0.68,2023-01-01 15:44:00
1711,443,18.07,2023-01-03 17:56:00
1712,443,20.05,2023-01-03 18:02:00
1713,443,11.37,2023-01-03 18:01:00
1714,443,9.96,2023-01-03 17:51:00
1715,443,19.04,2023-01-03 17:48:00
1716,444,18.31,2023-01-03 15:06:00
1717,444,5.5,2023-01-03 15:01:00
1718,444,4.38,2023-01-03 14:58:00
1719,445,15.57,2023-01-01 12:42:00
1720,445,3.66,2023-01-01 12:32:00
1721,445,18.03,2023-01-01 12:31:00
1722,445,12.05,2023-01-01 12:35:00
1723,446,8.9,2023-01-03 11:10:00
1724,447,24.6,2023-01-02 15:28:00
1725,447,13.28,2023-01-02 15:26:00
1726,447,18.15,2023-01-02 15:32:00
1727,448,10.65,2023-01-02 10:37:00
1728,448,10.99,2023-01-02 10:44:00
1729,448,7.61,2023-01-02 10:31:00
1730,449,6.65,2023-01-01 14:11:00
1731,449,22.24,2023-01-01 13:57:00
1732,449,19.74,2023-01-01 14:07:00
1733,450,23.83,2023-01-02 16:07:00
1734,450,10.42,2023-01-02 16:05:00
1735,450,14.9,2023-01-02 16:14:00
1736,450,14.67,2023-01-02 16:13:00
1737,450,11.47,2023-01-02 16:13:00
1738,450,11.27,2023-01-02 16:10:00
1739,450,2.07,2023-01-02 16:08:00
1740,451,19.96,2023-01-01 10:34:00
1741,451,20.36,2023-01-01 10:24:00
1742,451,17.15,2023-01-01 10:27:00
1743,451,4.46,2023-01-01 10:31:00
1744,451,23.59,2023-01-01 10:30:00
1745,452,18.84,2023-01-03 15:39:00
1746,453,1.91,2023-01-02 10:07:00
1747,453,15.28,2023-01-02 10:12:00
1748,453,7.16,2023-01-02 10:11:00
1749,453,17.53,2023-01-02 10:05:00
1750,453,2.72,2023-01-02 10:06:00
1751,454,12.36,2023-01-01 16:39:00
1752,454,13.09,2023-01-01 16:37:00
1753,454,8.88,2023-01-01 16:38:00
1754,454,17.78,2023-01-01 16:31:00
1755,454,6.0,2023-01-01 16:27:00
1756,455,11.42,2023-01-03 13:34:00
1757,455,2.45,2023-01-03 13:32:00
1758,456,21.74,2023-01-02 12:21:00
1759,456,3.55,2023-01-02 12:10:00
1760,456,23.97,2023-01-02 12:12:00
1761,456,13.09,2023-01-02 12:21:00
1762,456,22.44,2023-01-02 12:11:00
1763,456,8.41,2023-01-02 12:19:00
1764,456,8.36,2023-01-02 12:18:00
1765,457,1.71,2023-01-01 16:01:00
1766,457,3.9,2023-01-01 16:00:00
1767,458,11.4,2023-01-03 11:14:00
1768,458,16.21,2023-01-03 11:01:00
1769,458,6.42,2023-01-03 11:14:00
1770,458,0.57,2023-01-03 11:03:00
1771,459,7.32,2023-01-02 14:58:00
1772,459,21.12,2023-01-02 15:10:00
1773,459,20.46,2023-01-02 15:01:00
1774,460,15.7,2023-01-01 17:23:00
1775,460,22.0,2023-01-01 17:25:00
1776,460,7.6,2023-01-01 17:16:00
1777,460,7.14,2023-01-01 17:18:00
1778,461,18.06,2023-01-01 14:41:00
1779,461,7.04,2023-01-01 14:50:00
1780,461,11.09,2023-01-01 14:51:00
1781,461,21.53,2023-01-01 14:52:00
1782,461,0.81,2023-01-01 14:44:00
1783,461,17.34,2023-01-01 14:46:00
1784,461,6.19,2023-01-01 14:39:00
1785,462,11.38,2023-01-03 12:35:00
1786,462,20.38,2023-01-03 12:27:00
1787,463,22.92,2023-01-01 13:12:00
1788,463,10.22,2023-01-01 13:17:00
1789,463,14.42,2023-01-01 13:24:00
1790,463,0.55,2023-01-01 13:19:00
1791,463,8.68,2023-01-01 13:22:00
1792,464,8.1,2023-01-01 16:52:00
1793,464,3.55,2023-01-01 16:47:00
1794,464,8.41,2023-01-01 16:45:00
1795,464,11.43,2023-01-01 16:55:00
1796,464,3.77,2023-01-01 16:44:00
1797,465,11.25,2023-01-02 13:24:00
1798,465,20.94,2023-01-02 13:28:00
1799,465,19.24,2023-01-02 13:24:00
1800,465,11.73,2023-01-02 13:38:00
1801,466,17.45,2023-01-03 11:59:00
1802,466,5.9,2023-01-03 12:03:00
1803,466,14.83,2023-01-03 11:59:00
1804,466,21.99,2023-01-03 12:11:00
1805,466,16.84,2023-01-03 12:08:00
1806,467,3.82,2023-01-02 17:10:00
1807,467,3.77,2023-01-02 17:10:00
1808,467,23.6,2023-01-02 17:07:00
1809,467,24.25,2023-01-02 17:15:00
1810,467,12.92,2023-01-02 17:08:00
1811,467,18.53,2023-01-02 17:18:00
1812,468,24.37,2023-01-01 14:51:00
1813,468,1.03,2023-01-01 14:41:00
1814,468,20.64,2023-01-01 14:39:00
1815,468,22.04,2023-01-01 14:52:00
1816,468,3.64,2023-01-01 14:52:00
1817,468,6.75,2023-01-01 14:38:00
1818,468,22.84,2023-01-01 14:43:00
1819,468,14.91,2023-01-01 14:52:00
1820,469,19.71,2023-01-02 12:13:00
1821,469,16.21,2023-01-02 12:10:00
1822,469,10.25,2023-01-02 12:03:00
1823,469,2.12,2023-01-02 12:04:00
1824,470,16.56,2023-01-01 15:14:00
1825,470,0.79,2023-01-01 15:16:00
1826,470,21.81,2023-01-01 15:28:00
1827,470,24.33,2023-01-01 15:20:00
1828,470,12.6,2023-01-01 15:15:00
1829,470,16.93,2023-01-01 15:19:00
1830,470,12.78,2023-01-01 15:27:00
1831,471,19.12,2023-01-03 15:23:00
1832,471,13.09,2023-01-03 15:33:00
1833,471,11.23,2023-01-03 15:28:00
1834,471,13.41,2023-01-03 15:28:00
1835,471,2.74,2023-01-03 15:29:00
1836,471,18.95,2023-01-03 15:25:00
1837,472,10.22,2023-01-02 16:34:00
1838,472,0.93,2023-01-02 16:33:00
1839,473,1.15,2023-01-03 17:14:00
1840,473,6.88,2023-01-03 17:23:00
1841,473,14.73,2023-01-03 17:18:00
1842,473,17.33,2023-01-03 17:21:00
1843,474,15.68,2023-01-01 10:58:00
1844,474,15.89,2023-01-01 10:55:00
1845,474,8.91,2023-01-01 11:04:00
1846,475,7.85,2023-01-03 17:47:00
1847,475,8.2,2023-01-03 17:47:00
1848,475,1.31,2023-01-03 17:59:00
1849,475,14.7,2023-01-03 18:01:00
1850,475,19.83,2023-01-03 17:53:00
1851,475,4.81,2023-01-03 17:52:00
1852,475,15.72,2023-01-03 17:59:00
1853,476,22.43,2023-01-01 13:07:00
1854,476,17.24,2023-01-01 13:03:00
1855,476,20.9,2023-01-01 13:02:00
1856,476,8.08,2023-01-01 13:03:00
1857,476,23.24,2023-01-01 13:05:00
1858,476,24.61,2023-01-01 12:54:00
1859,477,3.04,2023-01-01 11:46:00
1860,477,5.54,2023-01-01 11:46:00
1861,477,4.63,2023-01-01 11:35:00
1862,477,13.87,2023-01-01 11:36:00
1863,477,23.67,2023-01-01 11:43:00
1864,478,10.86,2023-01-03 10:15:00
1865,478,3.13,2023-01-03 10:17:00
1866,478,3.69,2023-01-03 10:25:00
1867,478,18.47,2023-01-03 10:19:00
1868,479,6.12,2023-01-01 11:24:00
1869,479,17.23,2023-01-01 11:27:00
1870,479,0.93,2023-01-01 11:33:00
1871,479,1.46,2023-01-01 11:25:00
1872,480,17.02,2023-01-02 13:57:00
1873,480,17.3,2023-01-02 13:56:00
1874,480,17.32,2023-01-02 14:01:00
1875,480,22.23,2023-01-02 13:48:00
1876,481,2.91,2023-01-03 14:25:00
1877,481,23.54,2023-01-03 14:20:00
1878,481,21.93,2023-01-03 14:24:00
1879,481,15.79,2023-01-03 14:19:00
1880,481,2.15,2023-01-03 14:24:00
1881,481,7.15,2023-01-03 14:28:00
1882,482,11.71,2023-01-01 13:17:00
1883,482,20.66,2023-01-01 13:27:00
1884,482,16.48,2023-01-01 13:19:00
1885,482,21.78,2023-01-01 13:26:00
1886,483,20.58,2023-01-02 11:27:00
1887,484,3.83,2023-01-02 13:18:00
1888,484,8.94,2023-01-02 13:13:00
1889,484,4.51,2023-01-02 13:17:00
1890,484,13.28,2023-01-02 13:05:00
1891,485,13.11,2023-01-02 12:47:00
1892,485,4.58,2023-01-02 12:56:00
1893,485,3.87,2023-01-02 12:51:00
1894,485,7.4,2023-01-02 12:57:00
1895,486,17.86,2023-01-01 11:48:00
1896,486,4.76,2023-01-01 11:49:00
1897,486,18.94,2023-01-01 11:54:00
1898,486,2.23,2023-01-01 11:46:00
1899,486,14.76,2023-01-01 11:43:00
1900,487,1.21,2023-01-01 13:50:00
1901,487,21.9,2023-01-01 13:49:00
1902,487,11.52,2023-01-01 13:49:00
1903,487,18.53,2023-01-01 13:50:00
1904,487,15.74,2023-01-01 13:40:00
1905,487,4.48,2023-01-01 13:47:00
1906,487,5.21,2023-01-01 13:46:00
1907,487,21.66,2023-01-01 13:43:00
1908,487,8.91,2023-01-01 13:46:00
1909,487,17.4,2023-01-01 13:49:00
1910,488,10.86,2023-01-02 11:36:00
1911,488,4.07,2023-01-02 11:32:00
1912,489,10.68,2023-01-01 14:53:00
1913,489,18.6,2023-01-01 14:59:00
1914,489,16.9,2023-01-01 14:54:00
1915,489,1.8,2023-01-01 14:49:00
1916,489,5.5,2023-01-01 15:01:00
1917,490,11.55,2023-01-02 15:56:00
1918,490,15.06,2023-01-02 15:57:00
1919,490,12.56,2023-01-02 15:58:00
1920,490,2.5,2023-01-02 16:02:00
1921,490,6.52,2023-01-02 15:54:00
1922,491,19.56,2023-01-01 10:19:00
1923,491,1.74,2023-01-01 10:12:00
1924,491,10.46,2023-01-01 10:21:00
1925,491,23.37,2023-01-01 10:18:00
1926,491,10.76,2023-01-01 10:14:00
1927,491,9.86,2023-01-01 10:18:00
1928,491,24.62,2023-01-01 10:14:00
1929,491,9.29,2023-01-01 10:09:00
1930,492,2.43,2023-01-01 11:12:00
1931,492,1.1,2023-01-01 11:18:00
1932,492,10.04,2023-01-01 11:14:00
1933,492,24.9,2023-01-01 11:20:00
1934,492,5.7,2023-01-01 11:13:00
1935,492,16.06,2023-01-01 11:25:00
1936,492,10.57,2023-01-01 11:20:00
1937,492,23.16,2023-01-01 11:20:00
1938,493,20.72,2023-01-02 15:39:00
1939,493,24.52,2023-01-02 15:39:00
1940,493,19.86,2023-01-02 15:38:00
1941,494,9.53,2023-01-02 11:23:00
1942,495,12.35,2023-01-03 17:55:00
1943,495,16.97,2023-01-03 17:53:00
1944,495,2.64,2023-01-03 17:46:00
1945,496,1.72,2023-01-01 12:04:00
1946,496,9.74,2023-01-01 12:18:00
1947,496,14.61,2023-01-01 12:17:00
1948,496,10.29,2023-01-01 12:06:00
1949,496,24.03,2023-01-01 12:18:00
1950,497,20.66,2023-01-02 16:40:00
